frame,point,x,y,visibility
8,3,298,27,0.9980233311653137
8,4,310,26,0.9981878399848938
8,5,312,27,0.998530387878418
8,6,313,27,0.9979546666145325
8,7,290,33,0.9986578226089478
8,8,314,33,0.9979801774024963
8,9,301,42,0.9980183839797974
8,10,306,42,0.9973301291465759
8,11,249,81,0.9996907711029053
8,12,347,87,0.9991804361343384
8,13,227,137,0.675305962562561
8,14,395,137,0.9551049470901489
8,15,225,179,0.5132155418395996
8,16,387,109,0.8163453936576843
8,17,222,191,0.5275290012359619
8,18,390,108,0.8247207999229431
8,19,226,191,0.49999138712882996
8,20,381,103,0.8140285611152649
8,21,230,187,0.45041558146476746
8,22,376,104,0.7649983167648315
8,23,261,220,0.9989748597145081
8,24,312,225,0.9991729855537415
8,25,258,256,0.5451884269714355
8,26,308,262,0.7505329251289368
8,27,248,322,0.7701861262321472
8,28,301,333,0.877062976360321
8,29,249,342,0.85128253698349
8,30,294,349,0.9156901240348816
8,31,239,306,0.6855607032775879
8,32,298,324,0.6425477862358093
9,0,309,34,0.9982784390449524
9,1,308,26,0.9980134963989258
9,2,304,27,0.9984311461448669
9,3,301,27,0.9979546070098877
9,4,314,26,0.9981511235237122
9,5,316,27,0.9985039830207825
9,6,317,27,0.997855007648468
9,7,291,34,0.9986433982849121
9,8,318,35,0.997977077960968
9,9,303,42,0.9980072975158691
9,10,309,42,0.9973528385162354
9,11,250,81,0.9996915459632874
9,12,347,88,0.9991021156311035
9,13,227,136,0.7037273645401001
9,14,398,138,0.953516960144043
9,15,223,182,0.5329924821853638
9,16,386,107,0.8016909956932068
9,17,220,194,0.5423265099525452
9,18,390,105,0.8101434111595154
9,19,224,194,0.5144641399383545
9,20,381,101,0.7993872165679932
9,21,227,190,0.46363863348960876
9,22,376,102,0.7498930096626282
9,23,261,221,0.9990350604057312
9,24,312,225,0.9991852641105652
9,25,258,256,0.5784735083580017
9,26,307,262,0.7588056921958923
9,27,248,324,0.7867299318313599
9,28,301,333,0.8802899122238159
9,29,249,343,0.8616698384284973
9,30,295,348,0.9193844795227051
9,31,239,306,0.6921758055686951
9,32,298,325,0.6387056112289429
10,0,312,34,0.998350977897644
10,1,311,27,0.9980857968330383
10,2,308,27,0.9984886050224304
10,3,304,28,0.9980161786079407
10,4,317,27,0.9982060194015503
10,5,320,28,0.9985458254814148
10,6,321,28,0.9978827834129333
10,7,294,35,0.9987034201622009
10,8,323,36,0.9980541467666626
10,9,306,42,0.9980961084365845
10,10,312,44,0.9974714517593384
10,11,251,82,0.9997043609619141
10,12,349,89,0.9990571737289429
10,13,228,136,0.730948269367218
10,14,392,133,0.9475589394569397
10,15,224,183,0.5531105995178223
10,16,375,106,0.773097813129425
10,17,220,194,0.5571595430374146
10,18,375,104,0.7833231687545776
10,19,224,195,0.5291139483451843
10,20,365,99,0.7726476192474365
10,21,227,191,0.477944940328598
10,22,361,101,0.7236911058425903
10,23,262,221,0.9990954399108887
10,24,313,226,0.9991937875747681
10,25,258,255,0.6056400537490845
10,26,307,262,0.7636896371841431
10,27,248,325,0.8002599477767944
10,28,301,332,0.8828187584877014
10,29,249,341,0.870232343673706
10,30,295,347,0.9222849607467651
10,31,239,305,0.6958481073379517
10,32,298,325,0.6354137659072876
11,0,312,36,0.9984704256057739
11,1,311,28,0.9982200860977173
11,2,308,29,0.9985924959182739
11,3,304,29,0.9981445670127869
11,4,317,29,0.9983278512954712
11,5,320,29,0.9986433982849121
11,6,322,29,0.9980144500732422
11,7,295,35,0.9987994432449341
11,8,324,37,0.9982007145881653
11,9,306,44,0.9982379078865051
11,10,313,46,0.9976664781570435
11,11,252,82,0.9997191429138184
11,12,349,89,0.9990607500076294
11,13,228,137,0.7558299899101257
11,14,394,140,0.9446540474891663
11,15,225,184,0.5700088143348694
11,16,372,121,0.7383202314376831
11,17,221,195,0.5687512159347534
11,18,372,120,0.7482525706291199
11,19,225,195,0.5402190685272217
11,20,363,117,0.7372208833694458
11,21,229,191,0.48866167664527893
11,22,360,117,0.6904340386390686
11,23,262,221,0.9991514682769775
11,24,313,226,0.9992004632949829
11,25,258,256,0.6311006546020508
11,26,307,263,0.7707526087760925
11,27,248,325,0.8138240575790405
11,28,301,333,0.886306881904602
11,29,249,341,0.8789376616477966
11,30,295,348,0.9256734251976013
11,31,239,305,0.7002977728843689
11,32,296,325,0.6334756016731262
12,0,316,37,0.9985125660896301
12,1,315,30,0.9982630014419556
12,2,313,30,0.9986250996589661
12,3,308,30,0.9981706738471985
12,4,322,30,0.9983514547348022
12,5,324,31,0.998658299446106
12,6,326,31,0.9980083107948303
12,7,299,37,0.9988356232643127
12,8,328,38,0.9982507824897766
12,9,310,46,0.9983118176460266
12,10,317,47,0.9977762699127197
12,11,253,83,0.9997300505638123
12,12,351,91,0.9990373253822327
12,13,228,137,0.7781081795692444
12,14,393,144,0.9425005316734314
12,15,224,184,0.5904965400695801
12,16,373,126,0.7159575819969177
12,17,220,196,0.5835998058319092
12,18,374,126,0.723465621471405
12,19,225,196,0.5549850463867188
12,20,366,123,0.7124089002609253
12,21,229,192,0.5022269487380981
12,22,362,122,0.6670511960983276
12,23,262,222,0.9991974234580994
12,24,313,226,0.9991998076438904
12,25,258,257,0.654200553894043
12,26,307,263,0.7742873430252075
12,27,248,326,0.8258628845214844
12,28,301,333,0.8878040313720703
12,29,249,342,0.8861598968505859
12,30,295,347,0.9279318451881409
12,31,238,306,0.7066543102264404
12,32,296,325,0.6323701739311218
13,0,321,38,0.9985957145690918
13,1,321,31,0.9983570575714111
13,2,318,31,0.9987002611160278
13,3,314,31,0.9982619881629944
13,4,327,32,0.998426616191864
13,5,329,32,0.9987170696258545
13,6,332,33,0.9980760812759399
13,7,302,37,0.9989067316055298
13,8,333,40,0.9983474612236023
13,9,316,47,0.9984192252159119
13,10,322,49,0.9979233145713806
13,11,255,84,0.9997448921203613
13,12,351,93,0.9990252256393433
13,13,228,137,0.7988584637641907
13,14,387,142,0.937326192855835
13,15,225,184,0.6101865172386169
13,16,368,127,0.6825368404388428
13,17,221,196,0.5974419713020325
13,18,369,127,0.6889508366584778
13,19,225,196,0.568715512752533
13,20,361,123,0.6779409050941467
13,21,230,192,0.5152203440666199
13,22,357,123,0.6351782083511353
13,23,262,222,0.9992445111274719
13,24,313,227,0.9992043972015381
13,25,258,257,0.6739525198936462
13,26,307,263,0.7775679230690002
13,27,248,326,0.8368154764175415
13,28,301,332,0.8894097805023193
13,29,249,342,0.8929811716079712
13,30,295,347,0.9300920963287354
13,31,238,305,0.7117873430252075
13,32,295,325,0.630616307258606
14,0,324,41,0.9986506104469299
14,1,324,33,0.9984194040298462
14,2,320,33,0.9987525343894958
14,3,318,33,0.9983245134353638
14,4,330,34,0.9984638690948486
14,5,332,35,0.9987444877624512
14,6,335,35,0.9980878829956055
14,7,308,39,0.9989631772041321
14,8,336,43,0.9984107613563538
14,9,319,50,0.9985040426254272
14,10,325,52,0.998030960559845
14,11,256,84,0.9997602701187134
14,12,351,95,0.9989821910858154
14,13,229,139,0.8178588151931763
14,14,383,142,0.9274471402168274
14,15,225,185,0.6290286183357239
14,16,359,131,0.6427473425865173
14,17,221,196,0.6103577017784119
14,18,357,131,0.6488490104675293
14,19,226,197,0.5817627906799316
14,20,348,126,0.6383371949195862
14,21,230,192,0.5276997089385986
14,22,346,126,0.5987114310264587
14,23,262,223,0.9992867112159729
14,24,313,228,0.999203085899353
14,25,258,257,0.6989712119102478
14,26,307,263,0.7859237194061279
14,27,248,326,0.8475332260131836
14,28,302,332,0.8924974799156189
14,29,249,343,0.8994849324226379
14,30,296,346,0.9328634738922119
14,31,238,308,0.7156819105148315
14,32,296,325,0.6315904259681702
15,0,325,40,0.9987298846244812
15,1,324,33,0.9985116124153137
15,2,321,33,0.9988266825675964
15,3,318,33,0.998420238494873
15,4,331,34,0.9985496997833252
15,5,333,35,0.9988160729408264
15,6,336,36,0.9981899261474609
15,7,308,39,0.9990307092666626
15,8,336,43,0.9985160231590271
15,9,319,50,0.9985938668251038
15,10,326,52,0.9981564879417419
15,11,257,85,0.9997667670249939
15,12,351,98,0.9989811182022095
15,13,231,141,0.831428050994873
15,14,383,139,0.9212551712989807
15,15,225,185,0.6201708912849426
15,16,368,119,0.6226849555969238
15,17,222,196,0.5997762680053711
15,18,370,114,0.6325103044509888
15,19,226,198,0.570828378200531
15,20,358,108,0.622328519821167
15,21,230,193,0.5178990364074707
15,22,353,109,0.5826421976089478
15,23,262,224,0.9993255734443665
15,24,313,230,0.9992330074310303
15,25,258,257,0.7026060819625854
15,26,307,263,0.7809847593307495
15,27,248,326,0.8500540256500244
15,28,302,332,0.890186607837677
15,29,249,342,0.9009754061698914
15,30,296,346,0.9325953125953674
15,31,239,304,0.7042653560638428
15,32,299,324,0.6210336089134216
16,0,326,40,0.998839795589447
16,1,326,33,0.9986414909362793
16,2,323,32,0.9989288449287415
16,3,320,32,0.9985573291778564
16,4,333,34,0.9986739158630371
16,5,335,35,0.9989171624183655
16,6,337,36,0.9983444213867188
16,7,309,39,0.9991174340248108
16,8,337,44,0.9986487627029419
16,9,320,50,0.9987183809280396
16,10,327,52,0.9983205795288086
16,11,259,86,0.9997802376747131
16,12,352,100,0.9990162253379822
16,13,233,142,0.8460065722465515
16,14,384,139,0.9180945754051208
16,15,227,185,0.6249610185623169
16,16,371,119,0.6046035885810852
16,17,224,196,0.6018242835998535
16,18,372,115,0.6165045499801636
16,19,228,198,0.5724460482597351
16,20,359,109,0.6065130233764648
16,21,231,193,0.5201812386512756
16,22,353,110,0.5674567818641663
16,23,263,224,0.9993635416030884
16,24,313,230,0.9992519617080688
16,25,258,258,0.7079475522041321
16,26,307,264,0.7760497331619263
16,27,248,326,0.8561110496520996
16,28,301,332,0.8900881409645081
16,29,249,342,0.9043269753456116
16,30,296,346,0.9334301948547363
16,31,239,302,0.7045475840568542
16,32,299,323,0.6181292533874512
17,0,326,40,0.9989364743232727
17,1,326,33,0.9987544417381287
17,2,323,32,0.9990162253379822
17,3,320,32,0.9986771941184998
17,4,332,34,0.9987815618515015
17,5,334,35,0.9990032911300659
17,6,337,36,0.9984776973724365
17,7,310,39,0.9991936683654785
17,8,337,45,0.9987635612487793
17,9,319,50,0.9988300800323486
17,10,326,51,0.9984666705131531
17,11,259,86,0.9997913241386414
17,12,353,101,0.9990078210830688
17,13,236,143,0.8599193692207336
17,14,384,138,0.9037336707115173
17,15,230,186,0.6221333742141724
17,16,360,119,0.5611376762390137
17,17,226,197,0.594920814037323
17,18,358,115,0.5751591324806213
17,19,229,198,0.5650289058685303
17,20,347,110,0.5656642913818359
17,21,234,193,0.5141160488128662
17,22,344,111,0.5298078060150146
17,23,263,224,0.9993898272514343
17,24,313,230,0.9992280602455139
17,25,258,261,0.7260748147964478
17,26,307,268,0.7821627855300903
17,27,248,327,0.8651965260505676
17,28,301,333,0.8939721584320068
17,29,248,344,0.9095467925071716
17,30,296,346,0.9360526204109192
17,31,239,310,0.711912989616394
17,32,299,325,0.6242606043815613
18,0,327,40,0.9990172386169434
18,1,326,33,0.9988459944725037
18,2,324,33,0.9990882277488708
18,3,321,33,0.9987758994102478
18,4,333,35,0.9988664984703064
18,5,335,36,0.9990710020065308
18,6,338,37,0.9985803365707397
18,7,311,39,0.9992579817771912
18,8,337,45,0.9988558888435364
18,9,320,50,0.9989268779754639
18,10,328,52,0.9985907673835754
18,11,260,86,0.9998015761375427
18,12,353,100,0.9989660382270813
18,13,239,143,0.8729341626167297
18,14,384,137,0.8909653425216675
18,15,233,186,0.6266142129898071
18,16,358,119,0.5206125974655151
18,17,228,197,0.5934959650039673
18,18,356,116,0.5353274941444397
18,19,232,198,0.5630317330360413
18,20,345,111,0.5262999534606934
18,21,236,193,0.5127834677696228
18,22,343,112,0.4935947358608246
18,23,264,223,0.999395489692688
18,24,313,230,0.9991536140441895
18,25,258,262,0.7462435960769653
18,26,307,270,0.7927935123443604
18,27,248,329,0.874645471572876
18,28,301,335,0.8994474411010742
18,29,248,346,0.915494441986084
18,30,296,348,0.9395784139633179
18,31,239,314,0.7213171720504761
18,32,299,328,0.6346138119697571
19,0,327,40,0.9990941286087036
19,1,326,34,0.9989373683929443
19,2,324,33,0.9991584420204163
19,3,321,33,0.9988723993301392
19,4,333,36,0.9989545345306396
19,5,335,37,0.9991410374641418
19,6,338,38,0.9986894130706787
19,7,312,39,0.9993188977241516
19,8,337,46,0.9989476799964905
19,9,321,50,0.9990131855010986
19,10,328,52,0.9987037777900696
19,11,260,86,0.9998031258583069
19,12,354,102,0.9989286661148071
19,13,240,142,0.8832108378410339
19,14,385,136,0.876330554485321
19,15,232,186,0.6127465963363647
19,16,362,117,0.48686686158180237
19,17,228,197,0.5782198905944824
19,18,362,113,0.5052750706672668
19,19,232,198,0.5475634932518005
19,20,352,109,0.49680352210998535
19,21,235,193,0.4992920458316803
19,22,348,110,0.465828001499176
19,23,265,223,0.9994173049926758
19,24,315,230,0.9991466999053955
19,25,258,263,0.7590402364730835
19,26,307,270,0.7932886481285095
19,27,248,329,0.8808966279029846
19,28,301,335,0.9011911153793335
19,29,248,346,0.9188002943992615
19,30,296,348,0.9407952427864075
19,31,239,314,0.7240847945213318
19,32,299,328,0.6357355117797852
20,0,327,40,0.9991539120674133
20,1,327,34,0.9990092515945435
20,2,324,34,0.999213695526123
20,3,322,33,0.9989473819732666
20,4,333,35,0.9990255832672119
20,5,335,37,0.9991992115974426
20,6,338,38,0.9987808465957642
20,7,312,39,0.9993680119514465
20,8,337,46,0.9990273118019104
20,9,321,50,0.999080240726471
20,10,328,52,0.9987950325012207
20,11,261,87,0.9998005628585815
20,12,354,104,0.9989214539527893
20,13,240,143,0.889924168586731
20,14,386,136,0.8696873188018799
20,15,233,188,0.5891983509063721
20,16,367,106,0.4676215350627899
20,17,229,195,0.5563049912452698
20,18,374,106,0.4909709393978119
20,19,232,196,0.5258366465568542
20,20,363,100,0.4828985333442688
20,21,235,193,0.4802536368370056
20,22,358,102,0.45192816853523254
20,23,266,225,0.9994349479675293
20,24,315,232,0.9991579651832581
20,25,260,263,0.7578718066215515
20,26,307,271,0.7844861745834351
20,27,248,329,0.881935179233551
20,28,301,335,0.8987032175064087
20,29,248,346,0.9188260436058044
20,30,296,347,0.9401937127113342
20,31,239,309,0.7173717021942139
20,32,299,327,0.6286643743515015
21,0,328,40,0.9992091059684753
21,1,328,34,0.9990801811218262
21,2,326,34,0.9992694854736328
21,3,322,34,0.9990223050117493
21,4,333,35,0.9990917444229126
21,5,335,36,0.9992523789405823
21,6,337,38,0.9988638162612915
21,7,314,40,0.9994150400161743
21,8,337,45,0.9990975856781006
21,9,321,50,0.9991456866264343
21,10,327,51,0.998881459236145
21,11,262,87,0.9998014569282532
21,12,356,104,0.9988303780555725
21,13,243,144,0.8961950540542603
21,14,389,137,0.8672711253166199
21,15,234,188,0.5809600949287415
21,16,377,110,0.4499764144420624
21,17,233,195,0.5496935248374939
21,18,382,108,0.476049542427063
21,19,235,196,0.5191599726676941
21,20,372,103,0.4681915044784546
21,21,238,193,0.47377756237983704
21,22,367,104,0.43746671080589294
21,23,270,226,0.9994421601295471
21,24,314,232,0.9990965723991394
21,25,262,266,0.7537451386451721
21,26,304,271,0.7686048746109009
21,27,251,329,0.8841362595558167
21,28,296,335,0.8941837549209595
21,29,249,346,0.9190484285354614
21,30,293,347,0.9382185339927673
21,31,239,308,0.7185035943984985
21,32,291,325,0.6216533184051514
22,0,328,40,0.9992377758026123
22,1,328,34,0.9991161227226257
22,2,326,34,0.9993000626564026
22,3,323,35,0.9990646839141846
22,4,334,35,0.9991257190704346
22,5,336,36,0.9992817044258118
22,6,338,37,0.9989123344421387
22,7,314,40,0.9994420409202576
22,8,341,49,0.999141275882721
22,9,321,50,0.9991832375526428
22,10,328,51,0.9989332556724548
22,11,263,87,0.9997962117195129
22,12,357,104,0.9988210797309875
22,13,243,145,0.8998281359672546
22,14,392,138,0.87204509973526
22,15,237,188,0.5706930160522461
22,16,396,98,0.46303972601890564
22,17,236,195,0.5414273142814636
22,18,408,102,0.4904480278491974
22,19,238,196,0.5108994245529175
22,20,399,77,0.48265308141708374
22,21,241,193,0.4659939110279083
22,22,389,88,0.44968265295028687
22,23,270,227,0.9994463920593262
22,24,315,233,0.9991024732589722
22,25,263,266,0.7363904714584351
22,26,305,272,0.7520607113838196
22,27,251,327,0.8806619048118591
22,28,296,335,0.8886517882347107
22,29,249,342,0.916447639465332
22,30,293,348,0.9371315836906433
22,31,239,304,0.7105962634086609
22,32,292,326,0.6132463812828064
23,0,330,41,0.9992300271987915
23,1,329,35,0.9991084337234497
23,2,326,35,0.9993019104003906
23,3,324,35,0.9990655779838562
23,4,335,36,0.9991150498390198
23,5,337,37,0.9992768168449402
23,6,340,38,0.9988989233970642
23,7,314,40,0.9994473457336426
23,8,341,48,0.9991461634635925
23,9,322,50,0.999179482460022
23,10,329,52,0.9989330172538757
23,11,263,88,0.9997891187667847
23,12,357,104,0.9987686276435852
23,13,243,147,0.9029207825660706
23,14,392,138,0.8743401169776917
23,15,238,191,0.5530824065208435
23,16,400,91,0.4743586778640747
23,17,237,199,0.5255929827690125
23,18,410,96,0.5043150186538696
23,19,240,201,0.49531373381614685
23,20,400,85,0.4970594048500061
23,21,243,197,0.45220890641212463
23,22,394,79,0.46135228872299194
23,23,270,227,0.9994436502456665
23,24,316,233,0.9991024732589722
23,25,263,265,0.7432443499565125
23,26,307,272,0.7517635822296143
23,27,251,327,0.8817916512489319
23,28,299,335,0.887907862663269
23,29,249,342,0.917787492275238
23,30,295,348,0.9377127289772034
23,31,240,310,0.7028634548187256
23,32,295,326,0.6081361174583435
24,0,332,42,0.9992550611495972
24,1,331,35,0.99913489818573
24,2,328,35,0.9993197321891785
24,3,325,35,0.9990954995155334
24,4,338,37,0.9991397857666016
24,5,341,38,0.9992915987968445
24,6,344,39,0.9989235401153564
24,7,316,40,0.9994661211967468
24,8,343,48,0.9991682767868042
24,9,325,51,0.9992059469223022
24,10,332,52,0.9989608526229858
24,11,264,88,0.999793291091919
24,12,358,104,0.9987756013870239
24,13,243,148,0.9091089367866516
24,14,392,140,0.8778448700904846
24,15,240,192,0.5420820713043213
24,16,394,122,0.4707578420639038
24,17,239,202,0.5115419030189514
24,18,401,121,0.4993106424808502
24,19,243,203,0.48106446862220764
24,20,391,114,0.4921949803829193
24,21,245,198,0.44057321548461914
24,22,386,113,0.45628613233566284
24,23,269,228,0.9994372129440308
24,24,317,234,0.9990814924240112
24,25,263,264,0.7511414885520935
24,26,310,272,0.7524718642234802
24,27,251,327,0.8840429782867432
24,28,301,335,0.8887670636177063
24,29,249,342,0.9191418886184692
24,30,295,348,0.9386747479438782
24,31,240,310,0.7042660713195801
24,32,296,327,0.6127938628196716
25,0,332,42,0.9992718696594238
